caminho,pasta_raiz,categoria,subcategoria,subpasta,arquivo,extensao,tipo,tamanho_bytes,hash
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_excel/Consolidar/Arquivos consolidados/VendasGeralteste.xlsx,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_excel\Consolidar\Arquivos consolidados,VendasGeralteste.xlsx,.xlsx,dado,24878,cd62df3aa3c0f29dc54846f84263df129d959b5960cd513314a307bad94b8c7b
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_excel/Consolidar/Concat/VendasConcat.xlsx,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_excel\Consolidar\Concat,VendasConcat.xlsx,.xlsx,dado,8131,2a96ae66ff99e744df5057b8cf46c0066f52347c66d157c571fc48a2a08ecf53
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_txt/Files/Despesas 01.txt,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_txt\Files,Despesas 01.txt,.txt,conteudo,119,9387ac241989446413edea5f02a771a5698d3a8c165d2b05907ca3757ee8990d
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_txt/Files/Despesas 02.txt,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_txt\Files,Despesas 02.txt,.txt,conteudo,119,9387ac241989446413edea5f02a771a5698d3a8c165d2b05907ca3757ee8990d
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_txt/Files/Despesas 03.txt,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_txt\Files,Despesas 03.txt,.txt,conteudo,119,9387ac241989446413edea5f02a771a5698d3a8c165d2b05907ca3757ee8990d
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_txt/foreachtxt/items.xlsx,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_txt\foreachtxt,items.xlsx,.xlsx,dado,1487954,41f83d86b9b74f734c09edaa645124779144d590ab76cc512cc4adeb812a65c9
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_txt/foreachtxt/teste2.txt,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_txt\foreachtxt,teste2.txt,.txt,conteudo,375,64dd1d2dd864d439e2d3b31336f59ac2481ca5d74ef2662b104e33100b72ab70
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_txt/foreachtxt/Vendas - Copia (2) - Copia.txt,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_txt\foreachtxt,Vendas - Copia (2) - Copia.txt,.txt,conteudo,375,64dd1d2dd864d439e2d3b31336f59ac2481ca5d74ef2662b104e33100b72ab70
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_txt/foreachtxt/Vendas - Copia (2).txt,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_txt\foreachtxt,Vendas - Copia (2).txt,.txt,conteudo,375,64dd1d2dd864d439e2d3b31336f59ac2481ca5d74ef2662b104e33100b72ab70
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_txt/foreachtxt/Vendas - Copia (3) - Copia.txt,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_txt\foreachtxt,Vendas - Copia (3) - Copia.txt,.txt,conteudo,375,64dd1d2dd864d439e2d3b31336f59ac2481ca5d74ef2662b104e33100b72ab70
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_txt/foreachtxt/Vendas - Copia (4) - Copia.txt,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_txt\foreachtxt,Vendas - Copia (4) - Copia.txt,.txt,conteudo,375,64dd1d2dd864d439e2d3b31336f59ac2481ca5d74ef2662b104e33100b72ab70
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_txt/foreachtxt/Vendas - Copia (5) - Copia.txt,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_txt\foreachtxt,Vendas - Copia (5) - Copia.txt,.txt,conteudo,375,64dd1d2dd864d439e2d3b31336f59ac2481ca5d74ef2662b104e33100b72ab70
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_txt/foreachtxt/Vendas - Copia.txt,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_txt\foreachtxt,Vendas - Copia.txt,.txt,conteudo,375,64dd1d2dd864d439e2d3b31336f59ac2481ca5d74ef2662b104e33100b72ab70
Engenharia_PY/07.+Google+BigQuery/07. Google BigQuery/Arquivos/Origem/arquivos_txt/foreachtxt/Vendas.txt,Engenharia_PY,Engenharia de Dados,,07.+Google+BigQuery\07. Google BigQuery\Arquivos\Origem\arquivos_txt\foreachtxt,Vendas.txt,.txt,conteudo,375,64dd1d2dd864d439e2d3b31336f59ac2481ca5d74ef2662b104e33100b72ab70
Engenharia_PY/Automação+Web/Automação Web/1. Configurações.ipynb,Engenharia_PY,Engenharia de Dados,,Automação+Web\Automação Web,1. Configurações.ipynb,.ipynb,conteudo,5121,051b552a28b2e013e84f8caab7dd8acbfb2fca5cb237e2a55b8c8069f851c389
Engenharia_PY/Automação+Web/Automação Web/10. Web Drive Manual .ipynb,Engenharia_PY,Engenharia de Dados,,Automação+Web\Automação Web,10. Web Drive Manual .ipynb,.ipynb,conteudo,2891,c18388827dd48405592fe6a202708398fe4b28543b76f885660ad1e5bbd321d9
Engenharia_PY/Automação+Web/Automação Web/2. primeiros comandos Web.ipynb,Engenharia_PY,Engenharia de Dados,,Automação+Web\Automação Web,2. primeiros comandos Web.ipynb,.ipynb,conteudo,3192,d9ea121ebfc0b1dbda21813e24dc922ca601b03a8ccae542e2f31ad063dd4b06
Engenharia_PY/Automação+Web/Automação Web/3. preenchendo formulario.ipynb,Engenharia_PY,Engenharia de Dados,,Automação+Web\Automação Web,3. preenchendo formulario.ipynb,.ipynb,conteudo,3669,26fe8bc2f2d6355562968161069de33bd0abeed7fdd3d23e1b17e27a0bfad036
Engenharia_PY/Automação+Web/Automação Web/4. preenchendo formulario Origem Excel.ipynb,Engenharia_PY,Engenharia de Dados,,Automação+Web\Automação Web,4. preenchendo formulario Origem Excel.ipynb,.ipynb,conteudo,4405,5b557795ef65e63998e0e17ca1acd9d7c7573c5d98c48bc8ef080282800caae0
Engenharia_PY/Automação+Web/Automação Web/5. comandos teclados.ipynb,Engenharia_PY,Engenharia de Dados,,Automação+Web\Automação Web,5. comandos teclados.ipynb,.ipynb,conteudo,16552,875791d85b9dd45f1503c47ef02b99810a1351c0d5e86eff146598950f16eb3d
Engenharia_PY/Automação+Web/Automação Web/6. formulario Origem excel.ipynb,Engenharia_PY,Engenharia de Dados,,Automação+Web\Automação Web,6. formulario Origem excel.ipynb,.ipynb,conteudo,14370,48d3bb09c40ca080efdb2ef5c239b21e96a2b84a257cb775eb091a71a470446f
Engenharia_PY/Automação+Web/Automação Web/7. Selecionando pasta para dowload e deixando navegador oculto.ipynb,Engenharia_PY,Engenharia de Dados,,Automação+Web\Automação Web,7. Selecionando pasta para dowload e deixando navegador oculto.ipynb,.ipynb,conteudo,3108,1143d75b3c2cf634eddb9f46e16799b33c9505ba6f7d2143eb9fec7e5e9ded91
Engenharia_PY/Automação+Web/Automação Web/8. Baixando Audio e Video do Youtube.ipynb,Engenharia_PY,Engenharia de Dados,,Automação+Web\Automação Web,8. Baixando Audio e Video do Youtube.ipynb,.ipynb,conteudo,3165,0fc5913cdfa6bcabe528bc8924d3b11b36df99f0eaed8c1d66a99d01afdb16bd
Engenharia_PY/Automação+Web/Automação Web/9. Web Driver Automatico.ipynb,Engenharia_PY,Engenharia de Dados,,Automação+Web\Automação Web,9. Web Driver Automatico.ipynb,.ipynb,conteudo,17543,b96328cec770294a211b13f6d59ad2568bd2352776346477a392334a742a77f5
Engenharia_PY/Bikes/Bike/brands.csv,Engenharia_PY,Engenharia de Dados,,Bikes\Bike,brands.csv,.csv,dado,120,d259593f655c76850ae121cea7010e2802f847daabc08080d1e00793fddbbc2e
Engenharia_PY/Bikes/Bike/categories.csv,Engenharia_PY,Engenharia de Dados,,Bikes\Bike,categories.csv,.csv,dado,162,c5584d686e910e7709d474223c1db562426b32bd57e9780a21241e1870e2f7bc
Engenharia_PY/Bikes/Bike/customers.csv,Engenharia_PY,Engenharia de Dados,,Bikes\Bike,customers.csv,.csv,dado,127671,e1431dec458bbebed6d778134a837caa37b142cc80f5e0ab8dceff4737532e6d
Engenharia_PY/Bikes/Bike/orders.csv,Engenharia_PY,Engenharia de Dados,,Bikes\Bike,orders.csv,.csv,dado,77286,5b9c0c9468a57e3c2d3d11e6d94a6c4036c0922793f64e20090dee54aa6d9dee
Engenharia_PY/Bikes/Bike/order_items.csv,Engenharia_PY,Engenharia de Dados,,Bikes\Bike,order_items.csv,.csv,dado,112937,5df5c49ea195fd18a2c03d9f153e16594b41ab2bad4186f93835bbb1509b4381
Engenharia_PY/Bikes/Bike/products.csv,Engenharia_PY,Engenharia de Dados,,Bikes\Bike,products.csv,.csv,dado,17390,112630ab4c07f6c8220bef31de3d0e71138d4f006605e28beeb72acc78d11458
Engenharia_PY/Bikes/Bike/schema.png,Engenharia_PY,Engenharia de Dados,,Bikes\Bike,schema.png,.png,dado,12013,707ddfac6c8846102f66b3d64d40cc8cad448c353d5b33e43284f316835d2fb1
Engenharia_PY/Bikes/Bike/staffs.csv,Engenharia_PY,Engenharia de Dados,,Bikes\Bike,staffs.csv,.csv,dado,726,0670781a1aff34b723362577a68cf761fbe7e36d0283508c5392c5be57b3f81c
Engenharia_PY/Bikes/Bike/stocks.csv,Engenharia_PY,Engenharia de Dados,,Bikes\Bike,stocks.csv,.csv,dado,8773,337d4b486c3c65aeda9a1e5070ee437778919789d134365130a81d98154f7d67
Engenharia_PY/Bikes/Bike/stores.csv,Engenharia_PY,Engenharia de Dados,,Bikes\Bike,stores.csv,.csv,dado,330,394b5f1f8752fe6fb75d2246450f27013a31ddd7040287abcc51b9ca9e7ae8ad
Engenharia_PY/Material/Material Complementar/1.Tornar arquivo executavel,Engenharia_PY,Engenharia de Dados,,Material\Material Complementar,1.Tornar arquivo executavel,.tornar arquivo executavel,outro,1421,905a851d1bf2ee519166b7c66be6c7da26c8df6687ab37869c19a891341a54eb
Engenharia_PY/Material/Material Complementar/2.Agendador,Engenharia_PY,Engenharia de Dados,,Material\Material Complementar,2.Agendador,.agendador,outro,458,77ec5fdc3b119b3b69dbb6f550a26497766962a16f416579dea542ee8061187d
Engenharia_PY/Material/Material Complementar/Ambiente Virtual.spec,Engenharia_PY,Engenharia de Dados,,Material\Material Complementar,Ambiente Virtual.spec,.spec,outro,387,06bd3b4f81b92f7680ade85482d3b743e74804a820711000569ccef182627fa2
Engenharia_PY/Material/Material Complementar/Comandos Git .txt,Engenharia_PY,Engenharia de Dados,,Material\Material Complementar,Comandos Git .txt,.txt,conteudo,389,230af1752dd3005206b544f8f1eec7884a1b0fb0844de30545ad9e65956a8faf
Engenharia_PY/Material/Material Complementar/Resolvendo Erro remote Repository not found.txt,Engenharia_PY,Engenharia de Dados,,Material\Material Complementar,Resolvendo Erro remote Repository not found.txt,.txt,conteudo,369,e48553fc70fe836fa03b6cc29ef22a7d4f54f34d10d217fca7ead8632b7de788
Engenharia_PY/Material/Material Complementar/schedule agendador.ipynb,Engenharia_PY,Engenharia de Dados,,Material\Material Complementar,schedule agendador.ipynb,.ipynb,conteudo,4306,38f7408039a3322feabd7e842a63c92fa133a36e857d74781cdff761fec81963
Engenharia_PY/Outros+Arquivos/Outros Arquivos/desktop.ini,Engenharia_PY,Engenharia de Dados,,Outros+Arquivos\Outros Arquivos,desktop.ini,.ini,outro,106,e97078a22fda95403649d9427de7dbfe632278d73e3803f08cf6c428931b8bb8
Engenharia_PY/Outros+Arquivos/Outros Arquivos/Vendas2021.xlsx,Engenharia_PY,Engenharia de Dados,,Outros+Arquivos\Outros Arquivos,Vendas2021.xlsx,.xlsx,dado,31619,238eaa91902e8f39e351fadb86c7c9fc0a2fc273c3620d26eb4777724a4486f9
Engenharia_PY/Outros+Arquivos/Outros Arquivos/Vendas2022.xlsx,Engenharia_PY,Engenharia de Dados,,Outros+Arquivos\Outros Arquivos,Vendas2022.xlsx,.xlsx,dado,31371,5e78af598545743d74c7df8f817deaec32d08393db1f326bbfea36ba78b15dde
Engenharia_PY/Outros+Arquivos/Outros Arquivos/Vendas2023.xlsx,Engenharia_PY,Engenharia de Dados,,Outros+Arquivos\Outros Arquivos,Vendas2023.xlsx,.xlsx,dado,9079,74ef6f5ded1d0a53f2387992efa9d28f6243ae5c0517f9b48c0fab4c31f71326
Engenharia_PY/Outros+Arquivos/Outros Arquivos/Arquivos consolidados/VendasGeraldelete.xlsx,Engenharia_PY,Engenharia de Dados,,Outros+Arquivos\Outros Arquivos\Arquivos consolidados,VendasGeraldelete.xlsx,.xlsx,dado,24878,1a49975753752d45405cbdad2118d5fc92f3b4a96d12d5c140f9e13823e70f99
Engenharia_PY/Outros+Arquivos/Outros Arquivos/Arquivos consolidados/VendasGeralteste.xlsx,Engenharia_PY,Engenharia de Dados,,Outros+Arquivos\Outros Arquivos\Arquivos consolidados,VendasGeralteste.xlsx,.xlsx,dado,24878,cd62df3aa3c0f29dc54846f84263df129d959b5960cd513314a307bad94b8c7b
Engenharia_PY/Outros+Arquivos/Outros Arquivos/Concat/VendasConcat.xlsx,Engenharia_PY,Engenharia de Dados,,Outros+Arquivos\Outros Arquivos\Concat,VendasConcat.xlsx,.xlsx,dado,8131,2a96ae66ff99e744df5057b8cf46c0066f52347c66d157c571fc48a2a08ecf53
Engenharia_PY/Python+-+SGBDS/04. ETL Pandas/1.importando Excel.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\04. ETL Pandas,1.importando Excel.ipynb,.ipynb,conteudo,2807,8cf65a63d5d0bb81e582c2a5c4d9a5325da4c25059631261b4e89e2cd3fe0f53
Engenharia_PY/Python+-+SGBDS/04. ETL Pandas/10.selecionando Algumas colunas.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\04. ETL Pandas,10.selecionando Algumas colunas.ipynb,.ipynb,conteudo,20100,b0d907d9686c19d4db4ffb6db45c06bf7978e964f38cf8329071cf919dad7eea
Engenharia_PY/Python+-+SGBDS/04. ETL Pandas/11. removendo duplicados.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\04. ETL Pandas,11. removendo duplicados.ipynb,.ipynb,conteudo,3154,ae58e1076f06791a69ed16141b1155cc972684e8d459ac62700fb9031438923e
Engenharia_PY/Python+-+SGBDS/04. ETL Pandas/12. Renomear Colunas e Ordenando Dados .ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\04. ETL Pandas,12. Renomear Colunas e Ordenando Dados .ipynb,.ipynb,conteudo,11107,dba4fdd2f1cb5607bafea0faa8f1561874a0c513e155076d3c0a6186e443f8f5
Engenharia_PY/Python+-+SGBDS/04. ETL Pandas/2.importando Excel CSV copy.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\04. ETL Pandas,2.importando Excel CSV copy.ipynb,.ipynb,conteudo,11290,2c5d43a762bf1cda72d1408b0a22bb4ca0611c728a6de25d00cde2786ac0d2e3
Engenharia_PY/Python+-+SGBDS/04. ETL Pandas/3.consolidando arquivos .ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\04. ETL Pandas,3.consolidando arquivos .ipynb,.ipynb,conteudo,6157,c158d87b493745b079b74925da1148bf3e85f3939fd422e127796ff34458e88d
Engenharia_PY/Python+-+SGBDS/04. ETL Pandas/4.Cosolidando arquivos e incluindo dados.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\04. ETL Pandas,4.Cosolidando arquivos e incluindo dados.ipynb,.ipynb,conteudo,2678,f4a0a21eb77b54f79bacc3f21dfbf7fafad9a8cafd4fa3455e425845d50a5c9c
Engenharia_PY/Python+-+SGBDS/04. ETL Pandas/5.Cosolidando arquivos e subistituindo Destino copy.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\04. ETL Pandas,5.Cosolidando arquivos e subistituindo Destino copy.ipynb,.ipynb,conteudo,2471,d27b5cd25d526286850f04be590e2df77899206dcece64f61fbd0836d0e6b9b5
Engenharia_PY/Python+-+SGBDS/04. ETL Pandas/6.conectando Python ao Power BI.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\04. ETL Pandas,6.conectando Python ao Power BI.ipynb,.ipynb,conteudo,10866,355566f5627380d307e473014bbbfc1f45260723f679091774938d46dc38bc76
Engenharia_PY/Python+-+SGBDS/04. ETL Pandas/7.Conversao de dados.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\04. ETL Pandas,7.Conversao de dados.ipynb,.ipynb,conteudo,6180,adf4437cb24b014fb8a241e9a7109048bcbdff88ed93178fbbf6c12a75f48a8d
Engenharia_PY/Python+-+SGBDS/04. ETL Pandas/8. inserindo novas colunas .ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\04. ETL Pandas,8. inserindo novas colunas .ipynb,.ipynb,conteudo,123118,21e11587ceb2130f4bfbc0f58e25f4397ee0fe5b6a8c8ff7c676d6a802387060
Engenharia_PY/Python+-+SGBDS/04. ETL Pandas/9. Excel varias guias .ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\04. ETL Pandas,9. Excel varias guias .ipynb,.ipynb,conteudo,6479,f365736cce65928a53f0c7168a8cd107161bb99acb4a86a13570fb56f15a4538
Engenharia_PY/Python+-+SGBDS/05. SQL Server/14.Importando DF para SQL Server.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,14.Importando DF para SQL Server.ipynb,.ipynb,conteudo,10596,3feb0f358ddca1bee07e9818734fb1b2e7c421f1e470024c724660abd4c12d8f
Engenharia_PY/Python+-+SGBDS/05. SQL Server/15.Importando DF para SQL Server resumida .ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,15.Importando DF para SQL Server resumida .ipynb,.ipynb,conteudo,2275,9a4ecd647d6af71d24e1a4839244153a439753e7ccf27661125ec30b66fa7d28
Engenharia_PY/Python+-+SGBDS/05. SQL Server/16.Carga TB categoria.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,16.Carga TB categoria.ipynb,.ipynb,conteudo,2961,58f72533c1989cfb5e8ef94ed250f61db7b70eef43e90e0645bcae013aaaec90
Engenharia_PY/Python+-+SGBDS/05. SQL Server/17.Carga TB Items .ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,17.Carga TB Items .ipynb,.ipynb,conteudo,4167,c90bccf1d60dc389dcd6fac16f078d73976a9f1beebe860bd8d1bb9289781b69
Engenharia_PY/Python+-+SGBDS/05. SQL Server/18.Carga TB Ordens.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,18.Carga TB Ordens.ipynb,.ipynb,conteudo,3664,4fa4493d2b69d473a592efed67e1d315c511c6bdf8f6ea8b8b79c033a12d6d8d
Engenharia_PY/Python+-+SGBDS/05. SQL Server/19.Carga TB Clientes .ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,19.Carga TB Clientes .ipynb,.ipynb,conteudo,10965,1be6091ace9eaa20e121f9cef4bfda1f2ff0bf1b586ecc85e28fa68351eae196
Engenharia_PY/Python+-+SGBDS/05. SQL Server/20.Carga Varias tabelas.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,20.Carga Varias tabelas.ipynb,.ipynb,conteudo,31262,681ee45dac2b44d91414f69888a0cc89d3b6bf4a40c31ab5fa8ce2b2a0bc1358
Engenharia_PY/Python+-+SGBDS/05. SQL Server/21. Querys SQL .ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,21. Querys SQL .ipynb,.ipynb,conteudo,1566,450c19d96a054ab419a416a536ccca5f2f24ef2bf713a41062f3e025dd2358e5
Engenharia_PY/Python+-+SGBDS/05. SQL Server/22.Query Avançada.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,22.Query Avançada.ipynb,.ipynb,conteudo,10934,5f22ae13852c365f19d5e668aa697ab04c6d2811d31886c54b229fef063ca271
Engenharia_PY/Python+-+SGBDS/05. SQL Server/23.Merge junção de tabelas .ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,23.Merge junção de tabelas .ipynb,.ipynb,conteudo,995504,b5d24b1a04d125abe238a60912e27c45590ef1bc279754cb4eca6922fcbadbda
Engenharia_PY/Python+-+SGBDS/05. SQL Server/24.Concat Consolidando dados.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,24.Concat Consolidando dados.ipynb,.ipynb,conteudo,42638,3bbc3a255ec4b8a4bd8cd3a3a3ecc1c125cd858f03f8180df9382c94ee91c05a
Engenharia_PY/Python+-+SGBDS/05. SQL Server/25.Informçoes bancos diferentes.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,25.Informçoes bancos diferentes.ipynb,.ipynb,conteudo,19914,a5b7fa48cb80fca7f6efe6c96bf6c0ae7db08c0b8b8c1d806ee0b95e5500b885
Engenharia_PY/Python+-+SGBDS/05. SQL Server/26. executavel.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,26. executavel.ipynb,.ipynb,conteudo,1496,1b59b934def04cb392eb7343de52e0b855f07da0e333e2315d307cd27b877c56
Engenharia_PY/Python+-+SGBDS/05. SQL Server/26.Importando DF para SQL Server resumida  copy.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,26.Importando DF para SQL Server resumida  copy.ipynb,.ipynb,conteudo,2364,a954809f044a991c51e620eedf825b61cd827fa88ba625cac497ad4c5b22e4e9
Engenharia_PY/Python+-+SGBDS/05. SQL Server/26.Importando DF para SQL Server resumida.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,26.Importando DF para SQL Server resumida.ipynb,.ipynb,conteudo,2347,610ba706937229cad01eae220c2b7862c20d6feb216187ed1045459fa9a738d8
Engenharia_PY/Python+-+SGBDS/05. SQL Server/27.agendador em loop.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,27.agendador em loop.ipynb,.ipynb,conteudo,6739,3f11b0e5255cf088d3ae1bb81172c20c3c022a85f311c85cbe74fb5223ef83ee
Engenharia_PY/Python+-+SGBDS/05. SQL Server/28. Conexão Python SQLAlchemy SQL Server.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,28. Conexão Python SQLAlchemy SQL Server.ipynb,.ipynb,conteudo,11663,1df618df82c174b45e259c58691941eb7f24b892dee4ffe7148f3768c598e91e
Engenharia_PY/Python+-+SGBDS/05. SQL Server/29. Python SQLAlchemy SQL Server enviando dados para Banco .ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,29. Python SQLAlchemy SQL Server enviando dados para Banco .ipynb,.ipynb,conteudo,7770,e4636b95bbbe33f60273ee75045a64446e970b1494a08ad18314ab965bc6d6fc
Engenharia_PY/Python+-+SGBDS/05. SQL Server/30.Executando comando transact- SQL em Python .ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\05. SQL Server,30.Executando comando transact- SQL em Python .ipynb,.ipynb,conteudo,6205,051c30b679c24b4d93f43f5ad39971403f2ebcadfc418cc0c1b7d70e87c73f28
Engenharia_PY/Python+-+SGBDS/06. APIS/01. Conexão com API.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\06. APIS,01. Conexão com API.ipynb,.ipynb,conteudo,20787,7502c5d81b6bf0bd2fa5f9c5389d116079011a7d145373994cf0fef95f6124c7
Engenharia_PY/Python+-+SGBDS/06. APIS/02. API  Selecionando Algumas Colunas.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\06. APIS,02. API  Selecionando Algumas Colunas.ipynb,.ipynb,conteudo,37078,aabb85c905a8d14bae968f4d78920ae9ce90b86b2e17a3cc5f7c3acf1cb9725e
Engenharia_PY/Python+-+SGBDS/06. APIS/03. Atribuindo variaveis a API.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\06. APIS,03. Atribuindo variaveis a API.ipynb,.ipynb,conteudo,5524,fe68e4f0f3ff6ba1e460b90126689310b7fc4293671df847496e92228f342040
Engenharia_PY/Python+-+SGBDS/06. APIS/04. Query Builder.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\06. APIS,04. Query Builder.ipynb,.ipynb,conteudo,12459,a380a2ec8a896cd1a383a0759a36b7d7e661de0fcf9fcb06b0ef72b485daa34a
Engenharia_PY/Python+-+SGBDS/06. APIS/05. API IBGE inserindo dados MongoDB.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\06. APIS,05. API IBGE inserindo dados MongoDB.ipynb,.ipynb,conteudo,406976,34ce57897250c4b6039e7ed3a71c5f98296bd9d39867f299d23edfb7a497d05c
Engenharia_PY/Python+-+SGBDS/06. APIS/06. Inserindo Dados em MongoDB com Python Dataframe.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\06. APIS,06. Inserindo Dados em MongoDB com Python Dataframe.ipynb,.ipynb,conteudo,407681,1546dc461b3e3d35d98f125b851bc8a0ff1dbe40b874ef8e861ebfb77795ce29
Engenharia_PY/Python+-+SGBDS/07. Google BigQuery/1.Conexão com Autentificador Físico.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\07. Google BigQuery,1.Conexão com Autentificador Físico.ipynb,.ipynb,conteudo,4462,f2de2fe31e58ba1a9748204df221f3dfdd4f1f72b05bfdcec7bb3ea35d70062c
Engenharia_PY/Python+-+SGBDS/07. Google BigQuery/10.Consulta SQL em DatFlame.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\07. Google BigQuery,10.Consulta SQL em DatFlame.ipynb,.ipynb,conteudo,25672,d7e877793f5d871ca78fc8f5ad3aaad777f92a5e0dd9d9d48d21d0039bccfcad
Engenharia_PY/Python+-+SGBDS/07. Google BigQuery/11.Conexão com Google Sheets.ipynb,Engenharia_PY,Engenharia de Dados,,Python+-+SGBDS\07. Google BigQuery,11.Conexão com Google Sheets.ipynb,.ipynb,conteudo,9249,d0ed6945076868bde9d31535f4df2a939fbdec49a3c2cfcbd91e5b673b9bcef9
